91	against	1	up against (2) - (nil) confronted with ()
92	against	1	up against (3) - (nil) in a difficult situation ()
93	along	7	all along (1) - (phr) all the time; from the beginning ()
94	along	4	be along (1) - (phr) arrive ()
95	along	6	come along (1) - (vrb) said when encouraging someone or telling them to hurry up ()
96	along	4	get along (1) - (vrb)  ()
97	along	4	get along (2) - (adj)  ()
98	along	4	get along (3) - (adj) manage to live or survive ()
99	along	6	get along (4) - (adj) used to express scepticism or disbelief or to tell someone to go away ()
100	along	4	play along (1) - (vrb) perform a piece of music at the same time as it is playing on a tape or record ()
101	along	4	play along (2) - (adj) pretend to cooperate ()
102	along	4	play someone along (1) - (vrb) deceive or mislead someone over a period of time ()
103	along	4	rub along (1) - (vrb) cope or manage without undue difficulty ()
104	along	4	rub along (2) - (nil) have a satisfactorily friendly relationship ()
105	along	4	run along (1) - (vrb) go away (used typically to address a child) ()
106	along	4	string along (1) - (vrb) stay with or accompany a person or group casually or as long as it is convenient ()
107	along	4	string someone along (1) - (vrb) mislead someone deliberately over a length of time, especially about one's intentions ()
108	along with	4	go along with (1) - (vrb) consent or agree to (a person or proposal) ()
109	around	4	come around (1) - (vrb)  ()
110	around	4	fuck someone around (1) - (vrb) waste someone's time ()
111	around	4	get around (1) - (vrb)  ()
112	around	4	go around (1) - (vrb)  ()
113	around	4	hang around (1) - (vrb)  ()
114	around	4	hang around (2) - (nil) loiter; wait around ()
115	around	4	hang around (3) - (nil) wait ()
116	around	4	hang around (4) - (nil) associate with (someone) ()
117	around	4	have been around (1) - (phr) have a lot of varied experience and understanding of the world ()
118	around	4	jack someone around (1) - (vrb) cause someone inconvenience or problems, especially by acting unfairly or indecisively ()
119	around	4	kick around (1) - (vrb) lie unwanted or unexploited ()
120	around	4	kick around (2) - (adj) drift idly from place to place ()
121	around	4	kick someone around (1) - (vrb) treat someone roughly or without respect ()
122	around	4	kick something around (1) - (vrb) discuss a proposal informally ()
123	around	4	push someone around (1) - (vrb) treat someone roughly or inconsiderately ()
124	around	4	screw around (1) - (vrb)  ()
125	around	4	screw around (2) - (nou) have many different sexual partners ()
126	around	4	screw around (3) - (nou) fool about ()
127	around	4	stick around (1) - (vrb) remain in or near a place ()
128	around	4	turn something around (1) - (vrb)  ()
129	around	5	what goes around comes around (1) - (phr) the consequences of one's actions will have to be dealt with eventually ()
130	as	9	as far as (1) - (phr) for as great a distance as ()
131	as	1	as far as (2) - (nil) for a great enough distance to reach ()
132	as	9	as far as (3) - (nil) to the extent that ()
133	as	9	as long as (1) - (phr)  ()
134	as	9	as long as (2) - (phr)  ()
135	as	9	as long as (3) - (nil) during the whole time that ()
136	as	9	as long as (4) - (nil) provided that ()
137	as	4	do duty as (1) - (phr) serve or act as a substitute for something else ()
138	as	9	even as (1) - (phr) at the very same time as ()
139	as	7	every bit as (1) - (phr) quite as ()
140	as	9	forasmuch as (1) - (ccj) because; since ()
141	as	9	in so far as (1) - (phr)  ()
142	as	9	much as (1) - (phr) even though ()
143	as	4	put someone down as (1) - (vrb) consider or judge someone or something to be ()
144	as	4	set oneself up as (1) - (vrb) establish oneself in (a particular occupation) ()
145	as	4	set oneself up as (2) - (nil) claim to be or act like a specified kind of person ()
146	as	9	so far as (1) - (phr) to the extent that ()
147	as	9	so long as (1) - (phr)  ()
148	as	9	so much as (1) - (phr) even ()
149	as	9	such as (1) - (phr)  ()
150	as	2	such as (2) - (nil) for example ()
151	as	9	such as (3) - (nil) of a kind that; like ()
152	as	9	such as (4) - (nil) those who ()
153	at	4	bang away at (1) - (vrb) do something in a persistent or dogged way ()
154	at	4	be at (1) - (phr) be doing or trying to do ()
155	at	4	chip away at (1) - (vrb) gradually and relentlessly make something smaller or weaker ()
156	at	4	come at (1) - (vrb) launch oneself at (someone) to attack them ()
157	at	4	draw the line at (1) - (phr) set a limit of what one is willing to do or accept ()
158	at	4	get at (1) - (vrb)  ()
159	at	4	get at (2) - (adj) reach or gain access to (something) ()
160	at	4	get at (3) - (adj) bribe or unfairly influence (someone) ()
161	at	4	get at (4) - (adj) imply (something) ()
162	at	4	get at (5) - (adj) criticize (someone) subtly and repeatedly ()
163	at	4	get back at (1) - (vrb) take revenge on (someone) ()
164	at	4	go at (1) - (vrb) energetically attack or tackle ()
165	at	4	have a go at (1) - (phr) attack or criticize (someone) ()
166	at	4	have a pop at (1) - (phr) attack physically or verbally ()
167	at	4	have a shy at (1) - (phr) try to hit something, especially with a ball or stone ()
168	at	4	have a shy at (2) - (nil) attempt to do or obtain something ()
169	at	4	have a shy at (3) - (nil) jeer at ()
170	at	4	have at (1) - (vrb) tackle or attack forcefully or aggressively ()
171	at	4	jump at (1) - (vrb) accept (an opportunity or offer) with great eagerness ()
172	at	4	keep at (1) - (vrb) persist (or force someone to persist) with ()
173	at	4	keep on at (1) - (vrb) annoy (someone) by making frequent requests ()
174	at	4	look daggers at (1) - (phr) glare very angrily at ()
175	at	4	look daggers at (2) - (phr)  ()
176	at	4	make a dead set at (1) - (phr)  ()
177	at	4	make a dead set at (2) - (phr) make a determined attempt to win the affections of ()
178	at	8	not to be sneezed at (1) - (phr) not to be rejected without careful consideration; worth having or taking into account ()
179	at	8	not to be sniffed at (1) - (phr) worth having, accepting, or taking into account ()
180	at	4	point the bone at (1) - (phr) cast a spell on (someone) so as to cause their sickness or death ()
181	at	4	point the bone at (2) - (nil) betray (someone); let (someone) down ()
182	at	4	poke fun at (1) - (phr) tease or make fun of ()
183	at	4	poke mullock at (1) - (phr) ridicule (someone) ()
184	at	4	run at (1) - (vrb) rush towards (someone) to attack them ()
185	at	4	stick at (1) - (vrb) persevere with (a task or endeavour) in a determined way ()
186	at	4	take a punt at (1) - (phr) attempt to do (something) ()
187	at	4	throw money at (1) - (phr) try to solve (a problem) by recklessly spending money on it, without due consideration of what is required ()
188	at	4	throw oneself at (1) - (vrb) appear too eager to become the sexual partner of ()
189	at	4	throw the book at (1) - (phr) charge or punish (someone) as severely as possible ()
190	at	4	tip the scales at (1) - (phr) have a weight of (a specified amount) ()
191	at	4	touch at (1) - (vrb) call briefly at (a port) ()
192	at	4	weigh in at (1) - (vrb) be of (a specified weight) ()
193	at	4	weigh in at (2) - (nou) cost (a specified amount) ()
194	at	5	what someone is driving at (1) - (phr) the point that someone is attempting to make ()
195	back of	4	break the back of (1) - (phr) accomplish the main or hardest part of (a task) ()
196	back of	4	break the back of (2) - (nil) overwhelm or defeat ()
197	back of	4	see the back of (1) - (phr) be rid of (an unwanted person or thing) ()
198	bar	5	bull bar (1) - (nou) a strong metal grille fitted to the front of a motor vehicle to protect it against impact damage ()
199	bar	5	cafe bar (1) - (nou) a cafe which also serves alcoholic drinks ()
200	bar	5	cash bar (1) - (nou) a bar at a social function at which guests buy drinks rather than having them provided free ()
201	bar	5	coffee bar (1) - (nou) a bar or cafe serving coffee and light refreshments ()
202	bar	5	colour bar (1) - (nou) a social system in which black people are denied access to the same rights, opportunities, and facilities as white people ()
203	bar	5	crush bar (1) - (nou) a bar in a theatre or opera house selling drinks to the audience in the interval ()
204	bar	5	double bar (1) - (nou) a pair of closely spaced bar lines marking the end of a piece or section of music ()
205	bar	5	error bar (1) - (nou) a line through a point on a graph, parallel to one of the axes, which represents the uncertainty or error of the corresponding coordinate of the point ()
206	bar	5	glazing bar (1) - (nou) a bar or rigid supporting strip between adjacent panes of glass ()
207	bar	5	heel bar (1) - (nou) a small shop or stall where shoes are repaired, especially while the customer waits ()
208	bar	5	inner bar (1) - (nou) Queen's or King's Counsel collectively ()
209	bar	5	judder bar (1) - (nou) a speed bump ()
210	bar	5	lounge bar (1) - (nou) the smarter and more comfortably furnished bar in a pub ()
211	bar	5	menu bar (1) - (nou) a horizontal bar, typically located at the top of the screen below the title bar, containing drop-down menus ()
212	bar	5	milk bar (1) - (nou) a snack bar that sells milk drinks and other refreshments ()
213	bar	5	milk bar (2) - (nou) a corner shop ()
214	bar	5	nudge bar (1) - (nou)  ()
215	bar	5	open bar (1) - (nou) a bar at a special function at which the drinks have been paid for by the host or are prepaid through the admission fee ()
216	bar	5	outer bar (1) - (nou) a collective term for barristers who are not Queen's or King's Counsels ()
217	bar	5	oxygen bar (1) - (nou) an establishment where people pay to inhale pure oxygen for its reputedly therapeutic effects ()
218	bar	5	oyster bar (1) - (nou) a hotel bar or small restaurant where oysters are served ()
219	bar	5	oyster bar (2) - (nou) an oyster bed ()
220	bar	5	point bar (1) - (nou) an alluvial deposit that forms by accretion inside an expanding loop of a river ()
221	bar	4	prop up the bar (1) - (phr) spend a considerable time drinking in a pub ()
222	bar	5	pry bar (1) - (nou) a small, flattish iron bar used in the same way as a crowbar ()
223	bar	5	public bar (1) - (nou) the more plainly furnished bar in a pub ()
224	bar	5	raw bar (1) - (nou) a bar or counter which sells raw oysters and other seafood ()
225	bar	5	roll bar (1) - (nou) a metal bar running up the sides and across the top of a vehicle, especially one used in motor sport, strengthening its frame and protecting the occupants if the vehicle overturns ()
226	bar	5	roo bar (1) - (nou)  ()
227	bar	5	scroll bar (1) - (nou) a long thin section at the edge of a computer display by which material can be scrolled using a mouse ()
228	bar	5	snack bar (1) - (nou) a place where snacks are sold ()
229	bar	5	space bar (1) - (nou) a long key on a typewriter or computer keyboard for making a space between words ()
230	bar	5	splinter bar (1) - (nou)  ()
231	bar	5	sports bar (1) - (nou) a bar where televised sport is shown continuously ()
232	bar	5	status bar (1) - (nou) a horizontal bar, usually at the bottom of the screen or window, showing information about a document being edited or a program running ()
233	bar	5	stay bar (1) - (nou) a support used in building or in machinery ()
234	bar	5	sway bar (1) - (nou)  ()
235	bar	5	title bar (1) - (nou) a horizontal bar at the top of a window, bearing the name of the program and typically the name of the currently active document ()
236	bar	5	tommy bar (1) - (nou) a short bar used to turn a box spanner ()
237	bar	5	torsion bar (1) - (nou) a bar forming part of a vehicle suspension, twisting in response to the motion of the wheels and absorbing their vertical movement ()
238	bar	5	tow bar (1) - (nou) a bar fitted to the back of a vehicle, used in towing a trailer or caravan ()
239	bar	5	wall bar (1) - (nou) one of a set of parallel horizontal bars attached to the wall of a gymnasium, on which exercises are performed ()
240	bar	5	wet bar (1) - (nou) a bar or counter in the home for serving alcoholic drinks ()
241	bar	5	whammy bar (1) - (nou) a tremolo arm on an electric guitar ()
242	bar	5	wine bar (1) - (nou) a bar or small restaurant where wine is the main drink available ()
243	before	4	come before (1) - (vrb) be dealt with by (a judge or court) ()
244	before	4	have been there before (1) - (phr) know all about a situation from experience ()
245	before	4	have seen it all before (1) - (phr) be very worldly or very familiar with a particular situation ()
246	before	5	the mixture as before (1) - (phr) the same treatment repeated ()
247	before	1	up before (1) - (phr) appearing for a hearing in the presence of ()
248	behind	4	come from behind (1) - (phr) win after lagging ()
249	behind	4	fall behind (1) - (vrb) fail to keep up with one's competitors ()
250	behind	4	fall behind (2) - (nil) fail to meet a commitment to make a regular payment ()
251	behind	4	lie behind (1) - (vrb) be the real, often hidden, reason for (something) ()
252	besides	7	too besides (1) - (phr) moreover; also ()
253	between	2	betwixt and between (1) - (phr) neither one thing nor the other ()
254	between	4	come between (1) - (vrb) interfere with or disturb the relationship of (two people) ()
255	between	4	drive a wedge between (1) - (phr) separate ()
256	between	4	drive a wedge between (2) - (nil) cause disagreement or hostility between ()
257	between	8	few and far between (1) - (phr) scarce; infrequent ()
258	between	2	there is little to choose between (1) - (phr) there is little or no difference between ()
259	beyond	5	the back of beyond (1) - (phr) a very remote or inaccessible place ()
260	beyond	5	the back of beyond (2) - (phr)  ()
261	but	2	all but (1) - (phr)  ()
262	but	2	all but (2) - (nil) very nearly ()
263	but	2	all but (3) - (nil) all except ()
264	but	2	anything but (1) - (phr) not at all (used for emphasis) ()
265	but	2	nothing but (1) - (phr) only ()
266	by	7	by and by (1) - (phr) before long; eventually ()
267	by	7	by the by (1) - (phr) incidentally ()
268	by	7	close by (1) - (phr) very near; nearby ()
269	by	4	come by (1) - (vrb)  ()
270	by	4	come by (2) - (nil) call casually and briefly as a visitor ()
271	by	4	come by (3) - (nil) manage to acquire or obtain (something) ()
272	by	4	do by (1) - (vrb) treat or deal with in a specified way ()
273	by	4	do right by (1) - (phr) treat (someone) fairly ()
274	by	8	full and by (1) - (phr) close-hauled but with sails filling ()
275	by	4	get by (1) - (vrb) manage with difficulty to live or accomplish something ()
276	by	2	hard by (1) - (phr) close to ()
277	by	8	hard done by (1) - (phr) harshly or unfairly treated ()
278	by	4	lay store by (1) - (phr)  ()
279	by	4	pass someone by (1) - (vrb) happen without being noticed or fully experienced by someone ()
280	by	4	put something by (1) - (vrb)  ()
281	by	4	run something by (1) - (vrb) tell (someone) about something, especially in order to ascertain their opinion or reaction ()
282	by	4	set something by (1) - (vrb) save something for future use ()
283	by	4	set store by (1) - (phr) consider to be of a particular degree of importance or value ()
284	by	4	sit by (1) - (vrb) take no action in order to prevent something undesirable from occurring ()
285	by	4	stand by (1) - (vrb)  ()
286	by	4	stand by (2) - (nou) be present while something bad is happening but fail to take any action to stop it ()
287	by	4	stand by (3) - (nou) support or remain loyal to (someone), typically in a time of need ()
288	by	4	stand by (4) - (nou) adhere to or abide by (something promised, stated, or decided) ()
289	by	4	stand by (5) - (nou) be ready to deal or assist with something ()
290	by	4	stick by (1) - (vrb)  ()
291	by	4	stick by (2) - (nil) continue to support or be loyal to (someone), typically during difficult times ()
292	by	4	stick by (3) - (nil)  ()
293	by	4	stop by (1) - (vrb) call briefly and informally as a visitor ()
294	by	4	watch the world go by (1) - (phr) spend time observing other people going about their business ()
295	care of	4	take care of (1) - (phr)  ()
296	care of	4	take care of (2) - (nil) keep (someone or something) safe and provided for ()
297	care of	4	take care of (3) - (nil) deal with ()
298	come	5	the shape of things to come (1) - (phr) the way the future is likely to develop ()
299	come	7	till kingdom come (1) - (phr) forever ()
300	come	7	to come (1) - (phr) (following a noun) in the future ()
301	come	7	to kingdom come (1) - (phr) into the next world ()
302	down	4	back down (1) - (vrb) withdraw a claim or assertion in the face of opposition ()
303	down	4	be cast down (1) - (vrb) feel depressed ()
304	down	4	be jumping up and down (1) - (phr) be very angry, upset, or excited ()
305	down	4	bear down (1) - (vrb) exert downwards pressure in order to push the baby out ()
306	down	4	beat down (1) - (vrb) radiate intense heat and brightness ()
307	down	4	beat down (2) - (adj) fall hard and continuously ()
308	down	4	beat someone down (1) - (vrb) force someone to reduce the price of something ()
309	down	4	beat something down (1) - (vrb) quell defence or resistance ()
310	down	4	beat something down (2) - (adj) fight to suppress a feeling or emotion ()
311	down	4	boil something down (1) - (vrb) reduce the volume of a liquid by boiling ()
312	down	4	break down (1) - (vrb)  ()
313	down	4	break down (2) - (nil) suddenly cease to function ()
314	down	4	break down (3) - (nil) cease to continue; collapse ()
315	down	4	break down (4) - (nil) lose control of one's emotions when in a state of distress ()
316	down	4	break down (5) - (nil) fail or collapse ()
317	down	4	break down (6) - (nil) undergo chemical decomposition ()
318	down	4	break something down (1) - (vrb)  ()
319	down	4	break something down (2) - (nil) demolish a door or other barrier ()
320	down	4	break something down (3) - (nil) separate something into a number of parts ()
321	down	4	break something down (4) - (nil) analyse information ()
322	down	4	break something down (5) - (nil) convert a substance into simpler compounds by chemical action ()
323	down	4	bring someone down (1) - (vrb) cause someone to lose power ()
324	down	4	bring someone down (2) - (nou) cause someone to fall over, especially by tackling them during a football or rugby match ()
325	down	4	bring someone down (3) - (nou) make someone unhappy ()
326	down	4	bring the house down (1) - (phr) make an audience laugh or applaud very enthusiastically ()
327	down	4	burn something down (1) - (vrb) destroy or be destroyed completely by fire ()
328	down	4	catch someone with their pants down (1) - (phr) catch someone in an embarrassingly unprepared state ()
329	down	4	catch someone with their trousers down (1) - (phr)  ()
330	down	4	change down (1) - (vrb) engage a lower gear in a vehicle or on a bicycle ()
331	down	4	chuck it down (1) - (phr) rain heavily ()
332	down	4	close down (1) - (vrb) cease or cause to cease business or operation, especially permanently ()
333	down	4	close down (2) - (nou) end transmission until the next day ()
334	down	4	come down (1) - (vrb)  ()
335	down	4	come down (2) - (nil) collapse or be demolished ()
336	down	4	come down (3) - (nil) crash or crash-land ()
337	down	4	come down (4) - (nil) be handed down by tradition or inheritance ()
338	down	4	come down (5) - (nil) reach a decision or recommendation in favour of one side or another ()
339	down	4	come down (6) - (nil) leave a university, especially Oxford or Cambridge, after finishing one's studies ()
340	down	4	come down (7) - (nil) experience the lessening of an excited or euphoric feeling, especially one produced by a narcotic drug ()
341	down	4	dress down (1) - (vrb) dress informally ()
342	down	4	dress someone down (1) - (vrb) reprimand someone ()
343	down	7	face down (1) - (phr) with the face or surface turned towards the ground ()
344	down	4	fall down (1) - (vrb) be inadequate or unsuccessful; fail ()
345	down	5	first down (1) - (nou) the score achieved by a team who have kept possession of the ball by advancing at least ten yards in a series of four downs ()
346	down	4	gear down (1) - (vrb) change to a lower gear ()
347	down	4	get down (1) - (vrb) dance energetically ()
348	down	4	get someone down (1) - (vrb) depress or demoralize someone ()
349	down	4	get something down (1) - (vrb)  ()
350	down	4	get something down (2) - (adj) write something down ()
351	down	4	get something down (3) - (adj) swallow food or drink, especially with difficulty ()
352	down	4	go down (1) - (vrb)  ()
353	down	4	go down (2) - (nil) sink or crash ()
354	down	4	go down (3) - (nil) be defeated in a contest ()
355	down	4	go down (4) - (nil) be recorded or remembered in a particular way ()
356	down	4	go down (5) - (nil) be swallowed ()
357	down	4	go down (6) - (nil) elicit a specified reaction ()
358	down	4	go down (7) - (nil) happen ()
359	down	4	go down (8) - (nil) leave a university, especially Oxford or Cambridge, after finishing one's studies ()
360	down	4	go down (9) - (nil) be sent to prison ()
361	down	4	grind someone down (1) - (vrb) wear someone down with continuous harsh treatment ()
362	down	4	ground down (1) - (phr) exhausted or worn down ()
363	down	4	hand something down (1) - (vrb)  ()
364	down	4	hand something down (2) - (adj) pass something on to a younger person or a successor ()
365	down	4	hand something down (3) - (adj) announce something, especially a judgement or sentence, formally or publicly ()
366	down	7	hands down (1) - (phr) easily and decisively ()
367	down	4	hold something down (1) - (vrb) succeed in keeping a job or position for a period of time ()
368	down	4	keep down (1) - (vrb) stay hidden by crouching or lying down ()
369	down	4	keep someone down (1) - (vrb)  ()
370	down	4	keep someone down (2) - (adj) make a pupil repeat a year at school because of poor marks ()
371	down	4	keep someone down (3) - (adj) cause someone to remain in a state of oppression or subjection ()
372	down	4	keep something down (1) - (vrb)  ()
373	down	4	keep something down (2) - (adj) cause something to remain at a low level ()
374	down	4	keep something down (3) - (adj) retain food or drink in one's stomach without vomiting ()
375	down	4	kick down (1) - (vrb) change quickly into a lower gear in a car with an automatic transmission by a sudden full depression of the accelerator ()
376	down	4	kick someone when they are down (1) - (phr) cause further misfortune to someone who is already in a difficult situation ()
377	down	4	knock something down (1) - (vrb)  ()
378	down	4	knock something down (2) - (nil) (at an auction) confirm the sale of an article to a bidder by a knock with a hammer ()
379	down	4	knock something down (3) - (nil) reduce the price of an article ()
380	down	4	knock something down (4) - (nil) earn a specified sum as a wage ()
381	down	4	knock something down (5) - (nil) spend a pay cheque freely ()
382	down	4	lay something down (1) - (vrb)  ()
383	down	4	lay something down (2) - (nil) formulate and enforce or insist on a rule or principle ()
384	down	4	lay something down (3) - (nil) begin to construct a ship or railway ()
385	down	4	lay something down (4) - (nil) build up a deposit of a substance ()
386	down	4	lay something down (5) - (nil) store wine in a cellar ()
387	down	4	lay something down (6) - (nil) pay or bet money ()
388	down	4	lay something down (7) - (nil) record a piece of music ()
389	down	4	let down (1) - (vrb) descend prior to making a landing ()
390	down	4	let someone down (1) - (vrb) fail to support or help someone as they had hoped ()
391	down	4	let someone down (2) - (nil) have a detrimental effect on the overall quality or success of someone or something ()
392	down	4	let something down (1) - (vrb)  ()
393	down	4	let something down (2) - (nil) lower something slowly ()
394	down	4	let something down (3) - (nil) make a garment longer by lowering the hem ()
395	down	4	let something down (4) - (nil) deflate a tyre ()
396	down	4	let the side down (1) - (phr) fail to meet the expectations of one's colleagues or friends, especially by mismanaging something ()
397	down	4	live something down (1) - (vrb) succeed in making others forget something embarrassing that has happened ()
398	down	4	look someone up and down (1) - (phr) scrutinize someone carefully ()
399	down	4	pipe down (1) - (vrb) stop talking; be less noisy ()
400	down	4	play something down (1) - (vrb) represent something as being less important than it in fact is ()
401	down	4	pull something down (1) - (vrb)  ()
402	down	4	pull something down (2) - (nou) demolish a building ()
403	down	4	pull something down (3) - (nou) earn a sum of money ()
404	down	4	put someone down (1) - (vrb)  ()
405	down	4	put someone down (2) - (nil) criticize someone ()
406	down	4	put someone down (3) - (nil) lay a baby down to sleep ()
407	down	4	put something down (1) - (vrb)  ()
408	down	4	put something down (2) - (nil) record something in writing ()
409	down	4	put something down (3) - (nil) make a recording of a piece of music ()
410	down	4	put something down (4) - (nil) suppress a rebellion, coup, or riot by force ()
411	down	4	put something down (5) - (nil) kill an animal because it is sick, injured, or old ()
412	down	4	put something down (6) - (nil) pay a specified sum as a deposit ()
413	down	4	put something down (7) - (nil) preserve or store food or wine for future use ()
414	down	4	put something down (8) - (nil) land an aircraft ()
415	down	4	ride someone down (1) - (vrb) trample or overtake someone while on horseback ()
416	down	4	row someone down (1) - (vrb) overtake a team in a rowing race, especially a bumping race ()
417	down	4	rub something down (1) - (vrb) dry, smooth, or clean something by rubbing ()
418	down	4	rub something down (2) - (nil) rub the sweat from a horse or one's own body after exercise ()
419	down	4	run something down (1) - (vrb) reduce (or become reduced) in size, numbers, or resources ()
420	down	4	run something down (2) - (adj) lose (or cause to lose) power; stop (or cause to stop) functioning ()
421	down	4	run something down (3) - (adj) gradually deteriorate (or cause to deteriorate) in quality ()
422	down	4	send someone down (1) - (vrb)  ()
423	down	4	send someone down (2) - (nou) expel a student from a university ()
424	down	4	send someone down (3) - (nou) sentence someone to imprisonment ()
425	down	4	send something down (1) - (vrb) bowl a ball or an over ()
426	down	4	set someone down (1) - (vrb) stop and allow someone to alight from a vehicle ()
427	down	4	set something down (1) - (vrb) record something in writing ()
428	down	4	set something down (2) - (nil) establish something as a rule or principle to be followed ()
429	down	4	shake down (1) - (vrb) become established in a new place or situation; settle down ()
430	down	4	shake someone down (1) - (vrb) extort money from someone ()
431	down	4	shut down (1) - (vrb) cease (or cause something to cease) business or operation ()
432	down	4	sit down (1) - (vrb)  ()
433	down	4	sit down (2) - (nil) encamp outside a city in order to besiege it ()
434	down	4	sit down (3) - (nil) accept or put up with an unwelcome situation or development ()
435	down	4	stand down (1) - (vrb)  ()
436	down	4	stand down (2) - (nou) withdraw or resign from a position or office ()
